user_id,name,age,gender,location,latitude,longitude,interests,about_me,relationship_goal,personality,MBTI,likes,swipes,messages_sent,response_rate,signup_date,education_level,occupation,zodiac_sign,height_cm,body_type,languages_spoken,dating_preference,likes_received,photo_count,is_verified,daily_active_minutes,last_login,is_premium_user
856,Laura Allen,44,Non-binary,San Diego,33.749001,-122.678448,"reading, travel, sports",Town last friend when protect relationship clear none nor health safe.,Networking,Ambivert,INTP,"[70, 544, 33, 390, 146, 896, 989, 502, 550, 214, 457, 231, 24, 106]",471,24,0.57,2023-06-04,Bachelor’s,"Teacher, adult education",Cancer,178,Slim,"Hindi, Spanish",Men,48,2,False,71,2024-03-19,False
857,Tammy Ortiz,37,M,Seattle,42.331427,-118.243683,"travel, cooking, gaming",Recently phone smile another ahead sing attention source raise way nice sport contain.,Friends,Extrovert,ESTP,"[598, 335, 634, 790, 811]",414,74,0.41,2023-09-19,High School,"Therapist, occupational",Virgo,184,Curvy,"English, Hindi",Women,24,6,True,78,2024-03-18,False
858,Kathy Nguyen,35,M,San Jose,42.360081,-104.990251,"art, fitness, sports",Difficult after agency common wall school central college generation second.,Long-term,Extrovert,INTP,"[633, 66, 987, 419, 591, 429, 793]",97,15,0.98,2023-08-18,Bachelor’s,Technical sales engineer,Leo,184,Curvy,Mandarin,Women,3,4,True,107,2024-03-16,False
859,Suzanne Gibson,45,M,Sacramento,34.052235,-80.19179,"cooking, art, reading",Tree under part tree student he onto rich improve for.,Networking,Ambivert,INFJ,"[465, 973, 299, 138, 896, 344, 134, 891, 79, 369, 635, 912, 634]",299,47,0.69,2023-04-27,High School,Estate manager/land agent,Aquarius,192,Athletic,English,Men,83,3,False,64,2024-03-07,False
860,Nicole Johnson,41,Non-binary,Miami,35.779591,-97.743061,"gaming, fitness, travel",Simple least whose trip camera marriage really western nearly garden.,Casual Dating,Introvert,INTP,"[933, 650, 893, 242, 768]",212,31,0.74,2023-07-24,Master’s,Housing manager/officer,Taurus,170,Average,"English, French",Everyone,93,1,False,70,2024-03-04,False
861,Jasmin Lucas,22,F,Dallas,40.760779,-111.891047,"art, technology, cooking",Game question and begin along anything walk most.,Networking,Introvert,INFJ,"[671, 917, 461, 359, 759]",340,5,0.42,2023-01-17,PhD,"Psychologist, counselling",Libra,158,Slim,"French, English",Women,17,1,False,20,2024-03-10,False
862,Sherri Valenzuela,40,M,San Diego,42.331427,-71.058884,"travel, photography, fitness",Happy goal heart them catch camera program notice article single leader go action.,Networking,Introvert,ENTP,"[692, 527, 813, 642, 201, 659, 562]",31,53,0.23,2023-09-27,Bachelor’s,"Biochemist, clinical",Cancer,156,Curvy,"French, English, Spanish",Men,83,2,False,86,2024-03-14,False
863,Justin Hughes,41,M,Houston,34.052235,-111.891047,"reading, technology, art",Both discussion decade enter improve near control.,Networking,Extrovert,ENFP,"[407, 20, 779, 530, 799, 826, 649, 957, 616, 502]",412,56,0.29,2023-05-14,PhD,Maintenance engineer,Scorpio,196,Curvy,Mandarin,Everyone,79,4,True,115,2024-03-23,False
864,Jessica Wolf,40,Non-binary,Salt Lake City,33.448376,-84.387978,"technology, fitness, cooking",Start hundred food figure enjoy another reflect quite.,Networking,Introvert,ENTP,"[533, 86, 299, 888, 228, 993, 51, 34, 947, 351, 77, 771, 851]",206,57,0.32,2024-01-26,High School,Contracting civil engineer,Aquarius,164,Slim,"French, English, Hindi",Everyone,29,2,True,114,2024-03-18,True
865,Jessica Bryant,21,M,Miami,29.760427,-82.998794,"cooking, fitness, photography",Prepare west candidate can standard event interest peace meet opportunity stage difficult week.,Friends,Introvert,ESTP,"[203, 342, 809, 562, 495, 166, 218, 949, 958]",371,79,0.54,2023-08-21,PhD,Chiropractor,Virgo,164,Average,"Hindi, Mandarin",Women,59,1,False,1,2024-03-06,False
866,John Marks,34,M,Minneapolis,44.977753,-118.243683,"sports, reading, technology",But summer among entire company special yeah kind gas particular.,Networking,Extrovert,INFJ,"[668, 600, 274, 836, 28, 358, 496, 526, 875]",308,98,0.4,2023-01-08,High School,Chiropractor,Leo,155,Slim,"Spanish, French",Men,21,4,False,89,2024-03-26,False
867,Keith Griffin,46,M,Seattle,32.715736,-74.005974,"travel, reading, fitness",Once example thus and husband step indicate language church however language.,Friends,Introvert,ESFJ,"[434, 831, 103, 860, 966, 857, 698, 69, 760, 267]",411,89,0.78,2023-06-13,Master’s,Arts development officer,Taurus,179,Slim,"English, Mandarin",Women,46,3,True,4,2024-03-29,False
868,Emily Jones,50,M,San Antonio,25.76168,-86.158068,"fitness, art, reading",Store material safe matter appear rest rate high expect color huge past cold.,Long-term,Ambivert,ENTP,"[941, 839, 697, 581, 929]",284,52,0.79,2024-03-11,PhD,Catering manager,Aquarius,175,Average,"Mandarin, Spanish, French",Women,93,1,True,50,2024-03-26,False
869,Nicholas Davis,26,Non-binary,Portland,44.977753,-104.990251,"sports, travel, photography",Hospital quickly central state bar article career station them out brother.,Long-term,Extrovert,INFJ,"[913, 436, 45, 843, 827, 672, 641, 474, 579, 669, 73]",439,96,0.56,2023-05-04,Master’s,Magazine features editor,Leo,150,Slim,French,Women,68,4,True,69,2024-03-04,False
870,Mr. Michael Mitchell Jr.,34,M,Salt Lake City,33.749001,-82.998794,"sports, cooking, fitness",However accept paper fire gas Mrs interest.,Long-term,Extrovert,ESFJ,"[533, 478, 272, 373, 479, 367, 761, 12, 777, 780, 788, 206]",199,92,0.37,2023-03-06,Master’s,Haematologist,Virgo,193,Slim,French,Everyone,98,3,False,65,2024-03-08,False
871,Steven Peters,44,F,Houston,32.715736,-122.678448,"music, sports, travel",Include consider shoulder turn tell rule drop light success way.,Friends,Extrovert,INTP,"[6, 275, 736, 791, 153, 560, 369, 895, 915, 86, 616]",19,49,0.37,2023-09-19,High School,Museum/gallery exhibitions officer,Scorpio,191,Slim,"English, Mandarin",Men,58,2,False,19,2024-03-04,False
872,Joseph Melendez,19,Non-binary,New York,40.712776,-94.578568,"travel, music, art",Recently agent imagine have almost also last else business student cold.,Casual Dating,Extrovert,ENFP,"[295, 539, 705, 733, 564, 829, 433, 828]",425,32,0.82,2024-02-20,High School,Recycling officer,Gemini,154,Curvy,"French, Hindi, English",Men,82,2,True,80,2024-03-28,False
873,Michael White,38,Non-binary,Philadelphia,45.515232,-98.493629,"reading, fitness, technology",Activity sign authority standard particularly next treatment partner ground detail manager.,Friends,Introvert,INFJ,"[311, 668, 630, 106, 403, 556, 569, 730, 34, 424, 116, 181, 481, 410]",320,13,0.84,2023-08-18,Master’s,Astronomer,Aries,163,Athletic,"Spanish, Hindi, English",Men,59,6,False,33,2024-03-28,False
874,Matthew Chavez,19,M,Cleveland,29.424122,-81.379234,"fitness, technology, sports",Pretty recent apply about sit hope half.,Casual Dating,Extrovert,ISTJ,"[497, 822, 671, 151, 163, 286, 723, 951, 874, 948]",138,42,0.76,2023-06-01,High School,Jewellery designer,Aries,196,Athletic,Spanish,Everyone,26,3,True,3,2024-03-30,False
875,Randy Cruz,18,F,San Jose,41.878113,-82.998794,"fitness, travel, cooking",Figure fire must support baby yet boy father account debate remain war college.,Casual Dating,Introvert,INTP,"[435, 292, 378, 909, 898, 445, 282, 361, 258, 823]",299,46,0.57,2024-03-22,PhD,Dance movement psychotherapist,Aries,176,Curvy,"French, English, Spanish",Women,4,3,False,112,2024-03-07,False
876,Adriana James,50,M,Philadelphia,41.878113,-84.387978,"sports, art, cooking",Success believe water painting near spring history imagine.,Networking,Introvert,ISFJ,"[117, 189, 141, 393, 836, 617, 181, 923, 649, 4]",151,65,0.37,2023-04-08,High School,"Horticulturist, amenity",Aries,178,Curvy,"Hindi, English",Everyone,82,6,False,64,2024-03-03,False
877,Timothy Sullivan,40,Non-binary,Cleveland,33.749001,-87.629799,"sports, cooking, art",Machine street sing study decide item represent camera course sign report new.,Networking,Ambivert,INFJ,"[816, 213, 778, 644, 303]",250,53,0.39,2023-11-24,Master’s,Trade union research officer,Scorpio,174,Average,Mandarin,Men,28,2,False,39,2024-03-28,True
878,Nicholas Hess,50,Non-binary,Dallas,30.267153,-94.578568,"art, cooking, music",Fast sure not year thus role plant play head tax question.,Networking,Extrovert,ISTJ,"[155, 136, 525, 154, 968]",144,20,0.87,2023-04-13,PhD,Colour technologist,Sagittarius,172,Curvy,"English, French",Women,26,4,False,79,2024-03-06,False
879,Michelle Francis,22,F,Miami,35.779591,-104.990251,"gaming, sports, art",Wind nature my page quality station course able experience tree shoulder region marriage.,Long-term,Extrovert,INFJ,"[581, 855, 12, 876, 245, 339, 441, 665, 626, 982, 916, 292]",186,88,0.78,2023-09-17,PhD,Sports development officer,Cancer,177,Athletic,"English, Mandarin, Hindi",Women,54,5,False,93,2024-03-21,False
880,Xavier Bradford,39,Non-binary,Los Angeles,29.760427,-95.369804,"gaming, sports, cooking",Into administration baby student fight any rule ground garden accept.,Friends,Extrovert,INTP,"[151, 152, 51, 73, 963, 851, 99, 707]",79,90,0.94,2023-03-15,High School,Lawyer,Taurus,155,Average,"Hindi, Mandarin, English",Everyone,9,3,True,98,2024-03-07,False
881,Rebecca Morales,47,M,San Diego,41.49932,-112.074036,"reading, travel, photography",Oil generation trip read serve strategy social not begin job partner voice.,Networking,Extrovert,INTP,"[822, 815, 918, 87, 153, 892]",379,44,0.5,2023-12-09,Bachelor’s,Broadcast presenter,Gemini,192,Curvy,Spanish,Women,95,6,False,35,2024-03-27,True
882,Destiny Moore,23,Non-binary,Los Angeles,29.424122,-121.4944,"photography, music, technology",Cold she owner sister away another physical.,Networking,Ambivert,ESTP,"[750, 306, 177, 384, 319, 849, 671, 948, 269, 396, 463, 727, 360, 316]",177,35,0.65,2023-03-12,Master’s,Intelligence analyst,Capricorn,152,Slim,"English, Hindi",Men,10,6,False,45,2024-03-16,True
883,Mary Gray,37,M,Detroit,39.739236,-97.743061,"gaming, sports, photography",Material nearly pass democratic color star knowledge husband space medical.,Networking,Introvert,INFJ,"[818, 445, 115, 564, 654]",256,49,0.72,2023-12-05,Master’s,Landscape architect,Sagittarius,176,Curvy,"Spanish, Mandarin",Men,1,2,False,84,2024-03-28,False
884,Craig Adkins,42,F,Phoenix,29.424122,-121.4944,"reading, cooking, photography",Site real marriage free tonight like late explain region never.,Friends,Ambivert,ESTP,"[858, 15, 889, 302, 424, 886, 581, 168, 745, 691, 813, 31]",384,47,0.4,2024-01-31,High School,"Engineer, communications",Virgo,194,Curvy,"English, Mandarin, French",Women,28,3,False,52,2024-03-22,False
885,Tina Bowman,27,M,Kansas City,34.052235,-94.578568,"sports, art, technology",Evening positive gas maintain instead community entire space call there.,Friends,Ambivert,ESFJ,"[968, 586, 699, 500, 904, 832, 762]",75,19,0.68,2023-10-13,Master’s,Building control surveyor,Capricorn,183,Athletic,"Mandarin, Spanish, Hindi",Women,39,2,False,76,2024-03-22,False
886,Austin Ramos,31,F,Atlanta,33.448376,-117.161087,"photography, fitness, music",Watch evening drug play moment debate side could will.,Long-term,Introvert,ESFJ,"[164, 356, 446, 599, 19, 778, 166, 388]",451,8,0.97,2023-04-26,PhD,"Therapist, horticultural",Sagittarius,155,Average,"Hindi, French, Mandarin",Women,67,2,False,89,2024-03-25,False
887,James Roach,48,Non-binary,New York,32.715736,-98.493629,"travel, photography, technology",Reveal campaign feel per maybe above give key provide fund have sure material.,Casual Dating,Introvert,ISFJ,"[768, 407, 675, 737, 637, 227, 250, 156, 259, 969]",38,48,0.4,2023-03-21,Bachelor’s,Personnel officer,Virgo,191,Athletic,"French, Hindi",Everyone,64,6,False,81,2024-03-29,False
888,Maria Murphy,50,M,Miami,36.169941,-98.493629,"sports, photography, music",Town dream opportunity right station better necessary in resource require certain generation rate.,Casual Dating,Introvert,INTP,"[992, 827, 281, 113, 866, 566, 328, 853, 881]",367,49,0.91,2024-01-24,High School,"Social research officer, government",Capricorn,164,Slim,Spanish,Men,61,1,True,31,2024-03-30,False
889,Lisa Holloway,29,Non-binary,Los Angeles,41.49932,-118.243683,"travel, cooking, art",Example laugh avoid power cup early visit add away name wife.,Friends,Ambivert,ISFJ,"[96, 482, 319, 195, 236, 288, 792, 414, 72, 141, 897, 353, 219, 61, 449]",406,35,0.28,2023-12-01,Bachelor’s,Advice worker,Taurus,197,Curvy,Mandarin,Men,94,6,True,39,2024-03-02,True
890,Mary Hull MD,37,F,Raleigh,30.267153,-97.743061,"art, travel, cooking",Man cell game perhaps maybe relationship necessary.,Friends,Ambivert,INTP,"[983, 228, 330, 651, 766, 945, 549, 274, 245, 745, 192, 959, 916, 59]",168,86,0.78,2023-07-06,High School,Air cabin crew,Leo,187,Athletic,"English, Hindi",Women,64,2,True,83,2024-03-07,False
891,Stephen Hughes,26,Non-binary,Indianapolis,36.169941,-78.638176,"reading, photography, gaming",Data yourself religious old here degree particular speech summer view director.,Networking,Extrovert,INFJ,"[992, 77, 413, 629, 260, 113, 779, 262, 542]",147,77,0.38,2023-06-07,PhD,"Engineer, building services",Aries,166,Athletic,"English, Mandarin",Women,76,1,True,91,2024-03-18,False
892,Theresa Sanchez,48,M,Los Angeles,41.878113,-98.493629,"music, art, fitness",Low summer make cold sometimes federal.,Long-term,Extrovert,ISTJ,"[537, 653, 110, 833, 54]",149,0,0.25,2024-03-14,Master’s,Television/film/video producer,Cancer,192,Average,French,Men,37,1,True,38,2024-03-01,False
893,Dylan May,38,Non-binary,Sacramento,25.76168,-87.629799,"reading, fitness, technology",Woman each future around Republican score relate spring evidence rest.,Networking,Ambivert,INTP,"[49, 582, 503, 794, 898, 710, 838, 525, 373, 324, 597]",99,44,0.93,2023-05-03,Master’s,Water quality scientist,Capricorn,184,Average,"Spanish, French, English",Men,67,3,True,0,2024-03-20,False
894,Laura Moody,49,Non-binary,Cleveland,32.715736,-75.165222,"photography, cooking, fitness",Production less serve not record do decide read picture find.,Long-term,Extrovert,ISFJ,"[126, 349, 664, 811, 566, 331, 799, 870, 246, 139, 808, 988, 268, 439]",226,32,0.93,2023-09-08,Bachelor’s,Midwife,Leo,150,Average,"Spanish, English",Men,12,4,False,63,2024-03-16,False
895,Brian Wright,36,Non-binary,Salt Lake City,33.448376,-94.578568,"fitness, photography, art",Probably decision she physical concern no company.,Long-term,Ambivert,ENFP,"[55, 347, 939, 252, 710, 802, 15, 161, 299, 359, 672, 51, 207]",483,10,0.95,2024-01-11,Master’s,Insurance risk surveyor,Sagittarius,180,Curvy,"Spanish, Hindi, French",Men,20,3,False,0,2024-03-04,False
896,Kelsey Yang,28,F,San Jose,39.768403,-96.796989,"sports, photography, music",Attorney option kitchen young performance now.,Friends,Extrovert,ENTP,"[981, 570, 146, 377, 313, 737]",134,6,0.78,2023-08-29,Master’s,Multimedia specialist,Scorpio,180,Athletic,"French, Spanish, Mandarin",Everyone,35,3,True,115,2024-03-07,False
897,Christina Weeks,18,F,Miami,34.052235,-82.998794,"music, gaming, technology",Life crime almost very bank their role medical state become happen enjoy program.,Networking,Introvert,ISTJ,"[788, 208, 888, 731, 631, 23, 368, 999]",473,74,0.75,2023-10-01,PhD,Advertising account executive,Virgo,157,Athletic,French,Men,7,2,True,113,2024-03-20,False
898,Amy Williams,18,M,Los Angeles,32.715736,-78.638176,"travel, gaming, technology",Radio through civil anything whether together relationship money hope.,Friends,Introvert,INTP,"[559, 130, 622, 110, 353]",125,1,0.66,2023-09-14,High School,"Geneticist, molecular",Aquarius,190,Athletic,"French, Mandarin, Spanish",Everyone,95,3,False,76,2024-03-20,False
899,Joshua Gill,42,F,Orlando,29.760427,-93.265015,"music, cooking, sports",Ask build offer social less factor there avoid page.,Friends,Introvert,ESFJ,"[931, 204, 643, 131, 946, 826, 498, 282, 55, 374, 924, 444]",390,10,0.4,2023-07-13,Bachelor’s,Landscape architect,Aries,160,Average,"English, Hindi",Women,35,4,False,74,2024-03-31,False
900,William Avery,43,Non-binary,San Antonio,39.739236,-81.694361,"gaming, music, reading",Price image especially real staff east behind method.,Networking,Introvert,ISFJ,"[328, 583, 647, 920, 292, 870, 15, 765, 329, 650, 321]",425,22,0.35,2024-02-02,Master’s,Secondary school teacher,Scorpio,197,Slim,"French, Spanish, Mandarin",Everyone,45,5,True,103,2024-03-16,False
901,Justin Irwin,30,Non-binary,Kansas City,44.977753,-86.158068,"music, travel, cooking",South event material official chair behind factor cultural fear bill sell pay kind.,Friends,Introvert,INFJ,"[906, 177, 17, 816, 696, 968]",74,42,0.35,2023-08-16,High School,Financial planner,Cancer,175,Slim,"Hindi, French",Men,28,5,True,104,2024-03-21,False
902,Sarah Frey,46,Non-binary,Orlando,42.360081,-74.005974,"gaming, music, fitness",Clear someone cultural blood above possible message.,Casual Dating,Ambivert,INFJ,"[527, 63, 470, 477, 236, 972, 847, 507, 602, 943, 120, 993]",212,60,0.63,2024-02-14,PhD,"Designer, exhibition/display",Sagittarius,197,Athletic,Hindi,Everyone,95,2,True,42,2024-03-11,False
903,Alicia Martinez,44,Non-binary,Detroit,29.424122,-82.998794,"cooking, reading, music",Director place contain once bag they join.,Casual Dating,Extrovert,ESTP,"[878, 740, 975, 868, 867, 286]",242,10,0.99,2023-07-25,Bachelor’s,Forensic scientist,Libra,173,Slim,"Hindi, Spanish",Everyone,96,6,False,36,2024-03-23,False
904,Jesse Greer,42,M,Atlanta,27.950575,-80.19179,"photography, music, reading",Land admit purpose let behind when station.,Long-term,Ambivert,ISTJ,"[83, 42, 854, 418, 245, 165, 695, 49, 626, 309, 796, 733, 814]",381,63,0.49,2023-04-12,PhD,Animator,Virgo,186,Athletic,"Hindi, Mandarin, French",Women,50,1,False,104,2024-03-02,False
905,Maria Arnold,35,M,Miami,35.779591,-94.578568,"sports, fitness, gaming",Former sit too hundred north item important think investment personal measure.,Friends,Ambivert,INFJ,"[671, 740, 111, 218, 576, 725, 497, 463, 626, 538, 268, 506, 983, 922]",339,20,0.53,2023-04-12,PhD,Higher education careers adviser,Taurus,190,Athletic,Spanish,Everyone,36,3,True,90,2024-03-17,False
906,Kevin Molina,43,Non-binary,Tampa,45.515232,-82.457177,"reading, travel, music",Ready moment focus war generation write water meet experience each military.,Casual Dating,Introvert,ISTJ,"[15, 524, 461, 169, 934, 224, 578, 691, 201, 551, 333, 487, 316, 874]",182,99,0.37,2023-02-09,High School,"Psychologist, forensic",Aries,198,Slim,"Mandarin, French",Women,89,6,False,18,2024-03-19,True
